url,label,source,backlinks,refpages,pages,valid_pages,text,image,nofollow,ugc,sponsored,dofollow,redirect,canonical,gov,edu,rss,alternate,html_pages,links_internal,links_external,refdomains,refclass_c,refips,linked_root_domains
novinite.com,5,MBFC,25053918,7938688,306532,298887,25051947,204150,20636216,3058,70,4415645,1297,76,79,4253,223,120,200855,11172245,5680779,24796,8029,12728,2619
novinky.cz,5,MBFC,47544533,9559017,14207990,14207710,47381649,1950287,931251,27109,0,46449970,153812,35,127,365379,642,15,13552163,66118979,29809875,47303,7543,14713,14438
nowtheendbegins.com,1,MBFC,711747,397498,1297,1297,710958,35587,94328,3425,0,616326,123,0,0,17,23,52,268,55059,7169,8067,2934,4422,489
nowthisnews.com,3,MBFC-Q,92570,74389,16737,16737,89390,10468,22146,518,1,67179,439,393,19,416,22,0,16142,589489,426348,8924,4649,7048,2627
nowtoronto.com,5,MBFC,1667192,564169,105927,105920,1665413,65042,174329,6095,14,1490996,1474,33,631,4568,140,12,77107,4255187,845651,29747,8523,14593,10537
npr.org,5,MBFC,148607796,53471170,2381378,2367000,145791106,26714916,23592800,276062,9777,122171094,141944,1886673,32073,8806075,62230,349201,494938,22362337,2147280,893367,104129,300225,33170
nptelegraph.com,5,MBFC,184535,149915,56695,56693,184167,2167,132344,115,0,51820,130,138,71,555,37,2,8684,645841,105039,6879,3757,5518,1858
nraila.org,4,MBFC,6870189,2191820,266314,266278,6774480,351814,200198,54962,3,6574264,540,4379,70,890,45,0,242896,26194094,30608896,17559,7796,14236,5826
nrdc.org,5,MBFC,2720098,1382343,55161,55136,2713772,76869,198238,7315,124,2515347,5268,160,3267,36648,353,0,32053,1171791,454186,80240,24629,49042,12275
nrlc.org,3,MBFC-Q,563000,431239,0,0,562794,91187,9753,531,0,553039,158,0,55,599,35,0,0,0,0,9295,3863,5887,0
nst.com.my,5,MBFC,9176753,4994142,385202,385140,9139873,2024658,1213266,13833,62,7926485,27342,7426,1265677,80482,724,72,327045,21526730,5678092,154009,14632,28818,5052
ntd.tv,4,MBFC,1717716,1711191,6856,6856,1717285,2801,4494,433,0,1712770,72,2,12,79,1,0,5328,130677,25591,3321,1970,2622,44
ntknetwork.com,4,MBFC,180552,51049,2369,2369,180512,175,3304,539,0,177200,34,0,15,34,0,0,607,18705,3484,1544,1104,1436,212
nutrientreference.com,1,MBFC,181813,172235,775,773,181770,5,136,1,0,181634,1,0,0,0,0,0,772,65157,391251,170,161,185,40
nutritionfacts.org,4,MBFC,2285595,549888,36835,36826,2265335,24066,92929,6743,47,2172193,2011,1306,11,495,103,6,25655,1796244,675451,21225,8292,14374,2807
nvic.org,3,MBFC,1871595,1517916,6199,6187,1871319,53097,33849,1922,2,1837323,247,5,17,322,8,5,2877,236782,90759,8848,3850,5885,2300
nwahomepage.com,5,MBFC,410129,257742,62120,62109,399163,47146,176312,1083,4,222840,470,9658,108,1383,82,548,59049,7288188,2174534,19962,6081,10353,5866
nwaonline.com,5,MBFC,2485807,612201,1378330,1378136,2477709,56862,357585,662,6,2120108,5470,1747,580,4324,500,1,724158,64832474,24936449,20953,8094,14045,6252
nwfdailynews.com,5,MBFC,1464563,471286,1976240,1976223,1265372,203076,355144,3102,3,910193,4459,194497,1458,4717,115,0,567916,10843187,4238524,22113,6792,11505,36837
nwitimes.com,5,MBFC,1503423,1023619,669052,669048,1493878,24021,668269,2419,83,825513,5626,2015,3540,4207,495,247,261231,12432175,1783781,34025,12699,24834,1959
ny1.com,5,MBFC,1394741,801686,72860,72860,1364374,30025,250302,2785,23,1113592,3340,26765,1701,7941,214,2,33587,1806837,737787,40938,13654,26177,3992
nydailynews.com,5,MBFC,29343964,14544906,7803109,7801958,28971848,2656552,2641983,98852,7058,26325416,22879,343451,6005,80923,1652,133,6382759,1034811473,92131652,455413,52394,133405,16337
nymag.com,5,MBFC,51345615,9415009,3296641,3296306,50391553,4710701,1914919,57132,2367,48472811,10861,78353,798,68142,2780,364,335460,24483098,10545729,503034,48448,122230,58795
nypost.com,4,MBFC,72205304,27255371,1717655,1717536,71818912,7596862,9832866,296676,24715,61969117,71659,82720,9080,911838,19954,1841,1013711,79200476,39439941,541794,69808,199012,55695
nysun.com,5,MBFC,2731816,956977,51677,51662,2726378,69314,248525,6181,94,2477649,335,4569,737,7645,245,0,19281,141188,46736,27674,8984,15611,318
nytimes.com,5,MBFC,617347203,201097978,7364357,7361813,613843561,20618159,63889304,1417766,45427,549847731,618465,761238,890406,30379120,171847,692353,3151636,135879811,22742428,1820086,184542,593073,305409
nzherald.co.nz,5,MBFC,20356573,4584947,1871477,1871399,20271368,2625244,3207600,185528,562,17034008,74412,6318,14633,410680,3569,120,1327548,127395478,25023044,153470,33163,74440,44998
oaoa.com,5,MBFC,308117,227915,29127,29127,296738,9903,67665,415,16,229059,9042,2205,71,1020,12,17,10275,296976,214456,11778,5124,8025,575
oathkeepers.org,3,MBFC-Q,1812387,826986,29529,29527,1812170,786752,102025,7130,0,1710053,40,11,0,60,8,18,1494,120825,13907,6430,2638,4015,1367
observatorial.com,1,Snopes,25414,22106,68923,68915,25384,235,1154,72,0,24230,11,0,0,21,11,0,58600,1730762,434727,816,547,674,17024
observer.com,5,MBFC,16543248,4695377,661111,661110,16481847,426356,2446368,609000,1295,14033761,22796,19062,4708,404320,9408,9306,450174,18736938,5804324,186542,38074,88047,51912
ocala.com,5,MBFC,965361,288735,1796116,1795869,924111,39868,371665,2245,0,552384,270,40802,66,2536,117,4,541654,9637685,3947852,18109,6575,10931,34283
occupy.com,5,MBFC,382084,194645,282,282,382006,56207,22741,422,1,359261,44,2,1,1423,22,0,0,77,0,6880,2865,3980,0
occupydemocrats.com,3,MBFC-Q,397344,120986,27110,27108,396978,7051,15578,1454,0,381398,192,32,4,163,15,32,21259,538789,316921,4333,2258,3216,3013
occupyyourself.org,4,MBFC,16037,4488,2143,2143,16037,58,600,64,0,15437,0,0,0,18,0,0,948,29528,26790,621,132,148,175
ocregister.com,5,MBFC,17830853,4746655,3850827,3850826,16765733,774273,2021762,33052,99,14743079,9867,980429,7912,86703,12801,46920,1191009,66515372,21852067,179010,27533,60532,48380
ocweekly.com,5,MBFC,611094,375797,46925,46922,610376,33735,57264,3670,0,553076,336,22,743,2390,286,4,40322,2391684,82830,21902,7155,12000,5867
offgridsurvival.com,4,MBFC,569266,237718,5290,5290,569079,7840,14415,829,4,554663,21,0,0,40,67,0,4248,276112,61661,5716,2070,3118,1417
off-guardian.org,4,MBFC,1457225,868151,52800,52783,1452108,12620,85569,9072,10,1365789,267,1301,0,268,169,202,24862,725592,1107491,11157,5520,8719,13292
ohiocapitaljournal.com,5,MBFC,117922,66113,9282,9282,117681,5674,25164,261,0,92511,99,49,524,250,31,0,8809,333654,165568,7270,3276,5588,3006
oilprice.com,5,MBFC,5366253,2467261,252783,252748,5183358,146732,416681,14213,887,4765073,6249,6409,9928,4271,435,29,187197,23733074,3643615,36349,15024,28528,15857
okcfox.com,5,MBFC,214727,129331,23549,23508,211487,13008,32892,1000,9,178574,1184,1728,422,1574,47,12,11121,97606,43680,15122,6018,10010,815
oklahoman.com,5,MBFC,14715663,2612238,3649191,3648762,13368320,630465,1483992,22168,69,11883907,343346,1003309,2805,94783,530,1,632806,13325036,4993093,53108,19179,38183,39480
omaha.com,5,MBFC,2298350,1601562,178174,178165,2281329,38410,1155370,12078,29,1125792,2336,8550,2365,9517,4563,161,18347,1599761,377085,46980,16749,31976,3265
oneangrygamer.net,4,MBFC,95580,45792,535862,535435,95497,38050,27027,5887,2,68338,43,0,0,31,0,0,328290,22166350,1537248,6351,2253,3205,4196
onegreenplanet.org,4,MBFC,1069322,411128,145346,145344,1025574,185550,148322,4584,136,875674,2193,758,60,10380,190,228,86914,9634385,2059918,31917,12216,22923,22618
oneindia.com,4,MBFC,25336241,8224739,8950097,8949334,24923058,3183303,5029596,4158,407,19893341,48646,23521,139266,4667,202,9,8276234,416385112,142970541,79886,9370,18204,6254
onlineathens.com,5,MBFC,1304877,409806,1700910,1700863,1266227,46585,261771,10640,3,1004409,423,37919,2378,10857,283,0,594101,11671798,4567642,23479,8110,13499,36300
onlysimchas.com,3,Snopes,106231,27315,18412,18412,106191,18641,4848,37,0,101340,12,0,0,56,6,8,4623,63591,16533,1009,633,762,224
opednews.com,4,MBFC,5037290,1424486,163494,163493,5032845,54420,470255,12495,25,4562301,2321,0,4,5916,871,26,129807,4969120,653956,23304,7840,12633,22315
opendoorsusa.org,4,MBFC,725898,323170,17463,17460,723627,12197,15475,307,1,708140,269,0,584,494,4,0,9684,447655,92811,9075,4099,6255,520
opensecrets.org,5,MBFC,9187883,3963288,2998170,2997616,9184835,142854,847131,19226,33,8334432,1637,50,207,60573,743,29,2858229,193834920,13209250,75150,20001,41104,4072
opensocietyfoundations.org,4,MBFC,5269129,3635904,16,16,5268397,700072,34952,1360,40,5233014,473,6,1030,10016,109,0,1,72,1,24741,12018,20668,5
openthegovernment.org,5,MBFC,349203,176682,4324,4322,349127,7990,2373,177,0,346627,33,42,95,304,0,0,2376,83159,48341,2260,1361,1731,1600
openvaers.com,4,MBFC,171362,115882,1510401,1510215,171313,2859,34226,4600,0,137017,28,0,0,71,4,0,1452323,30329318,4358514,5956,3265,4805,17
opposingviews.com,4,MBFC,817688,302354,270446,270446,816996,101762,138946,6543,6,677996,611,7,8,826,60,1,254419,6631442,3184484,22644,6497,10389,18913
opslens.com,4,MBFC,26327,8735,19529,19529,24934,2896,1914,130,0,23017,54,11,0,30,5,1,17937,495598,251911,1152,832,1048,4767
order-order.com,4,MBFC,2789997,1044502,55760,55759,2785026,21266,67712,19344,5,2717230,2806,305,0,2737,111,1331,33317,545714,371391,8071,4061,6289,3091
oregonlive.com,5,MBFC,10891153,4150632,6083756,6083601,10843357,641751,1490758,52056,146,9351921,10145,29873,91135,51234,1202,27,3270476,308872898,129773469,210033,33132,74654,73289
organicconsumers.org,3,MBFC,2132360,708972,53613,53612,2131426,74699,100006,5665,22,2031329,521,22,196,3388,335,0,22164,808617,426149,23091,8179,13209,8570
organicfacts.net,4,MBFC,589627,255477,11017,11010,587882,28460,95024,3010,108,491186,112,418,54,387,11,470,8714,677393,258509,29802,9238,17321,2759
origo.hu,4,MBFC,28377595,13736565,5797146,5797047,27851773,17455915,8295859,25207,0,19553194,450496,442,1303,18344,1118,4391,3824804,287107039,80253167,23831,6375,12316,52342
orlandosentinel.com,5,MBFC,7339099,3978509,1860714,1860713,7305421,646025,1355753,40742,90,5949293,10958,20351,892,21189,1861,18,30507,1904969,1060809,135998,27659,61627,4276
other98.com,3,MBFC-Q,251196,125964,1381,1381,251098,2649,1096,72,0,249996,83,0,2,46,8,0,348,11444,3081,1147,691,836,295
ottawa.citynews.ca,5,MBFC,1683647,1408368,104795,104791,445352,6835,14926,210,0,430424,1237587,695,19490,247,12,0,95721,7723384,865897,5278,3034,4371,2227
ottawacitizen.com,5,MBFC,10941083,6141224,3699830,3699529,9114453,455674,447516,24148,25056,8666289,6140,1819797,22469,13932,184,78,2121008,158733156,41177986,47158,16716,31909,57594
ottawasun.com,5,MBFC,3436377,2731258,2860662,2859968,2931462,72889,93292,5699,2,2838153,537,503949,55,1390,32,19,1805331,106815342,26790991,14545,6776,10568,36907
ourquadcities.com,5,MBFC,113283,85813,43857,43852,111935,24360,57834,158,0,54100,234,1002,58,297,47,32,41767,3994163,1272628,11175,3509,5489,5008
ourworldindata.org,5,MBFC,5036266,2871807,127786,127753,3491421,277034,744983,21348,1334,2744504,1164,3992,1597,16983,850,27,109201,790018,105603,108080,33507,71217,1741
out.com,5,MBFC,1213186,743976,87845,87828,1210421,219696,134357,1957,34,1075981,2132,458,44,3176,140,1,66482,1782396,2340344,44290,11025,21426,13122
outkick.com,4,MBFC,3824024,1365553,39577,39571,3819652,20001,45393,2754,13,3774206,1997,1869,3,194,82,3,37588,2963525,223048,17714,5863,10145,3705
outlook.monmouth.edu,5,MBFC,21784,4084,28116,28103,21715,3979,4325,1,0,17390,0,0,0,13,25,26,27355,1328042,216126,984,605,770,1106
outsidethebeltway.com,5,MBFC,5687033,1464045,139199,139189,5685282,23351,60089,7803,0,5625151,1068,30,7,2364,251,2,88636,6375023,2378205,14806,5438,8524,21526
overpassesforamerica.com,3,MBFC-Q,64687,23112,32197,32002,64408,1118,1480,286,0,62928,272,1,1,8,1,0,27878,1435692,286016,1232,751,957,9729
oye.news,1,MBFC,24206,4873,6925,6851,24091,606,2018,139,0,22073,4,99,0,1,1,0,5707,396171,237789,743,394,484,1148
oyez.org,5,MBFC,1892918,692047,2339531,2339526,1892488,12963,147019,3633,13,1745104,351,0,1063,51820,59,13,2228726,52799193,27367988,30531,12120,23139,44941
ozarksfirst.com,5,MBFC,453637,298568,578021,577902,447727,29687,203077,1033,0,244635,401,5316,278,1148,65,26,571676,127632155,10707059,17408,6018,9954,4082
ozy.com,5,MBFC,1110610,501086,81610,81510,1104455,66839,135132,2702,271,968926,2046,533,152,6489,388,549,54095,762149,54902,32298,11082,19842,5545
pacificpundit.com,3,MBFC-Q,465824,257139,0,0,465803,499,3842,368,0,461961,2,1,0,3,1,0,0,0,0,1436,866,1188,0
pacificresearch.org,5,MBFC,362364,175546,12413,12413,362239,2270,5849,212,1,356378,86,0,24,278,20,2,11532,536274,214727,3864,2189,3044,2912
pahomepage.com,5,MBFC,20630394,15229063,46922,46920,20622994,50402,269777,625,7,20353212,266,6898,78,3217,94,31,44456,5928091,1564434,16877,5398,8984,4274
palestinechronicle.com,5,MBFC,1075609,666381,39667,39664,1073511,59722,41845,439,2,1031654,1855,44,3,4299,67,0,18822,629314,336766,9462,3982,5864,2681
pal-item.com,5,MBFC,246480,81922,2545244,2545032,236916,7609,62369,394,0,174547,131,9405,229,1346,10,0,725459,16989239,5389067,6296,3139,4489,39947
palmbeachdailynews.com,5,MBFC,669512,211352,777536,777514,644787,74083,172321,574,10,472453,211,24453,5,1359,29,0,242316,4134177,2050902,14651,5188,8377,22553
palmbeachpost.com,5,MBFC,7843358,2433913,13501052,13501024,7358937,206202,1202839,20699,14,6155665,9107,474344,1588,16777,472,22,10327346,738605127,107518076,62893,18149,36533,135991
palmerreport.com,4,MBFC,1053185,181924,43843,43843,1052891,725028,29463,1096,4,1023424,82,38,0,19,40,36,36046,703481,621435,4299,2051,2867,1261
pamelageller.com,3,MBFC-Q,1114381,971682,7132,7126,1113968,53057,22139,1791,46,1091776,302,0,0,111,44,2,17,43,6131,4998,2964,4250,9
pamplinmedia.com,5,MBFC,1165864,563246,1221213,1220872,1141803,56261,324923,1291,6,816846,22949,146,15535,5385,863,0,1172503,95642959,73701695,27670,9355,16162,7504
panampost.com,5,MBFC,563386,280185,225337,225178,558251,44926,37194,1127,1,521028,3148,5,37,1881,748,945,200019,7553364,2734061,16182,4653,7150,14226
pandemic.news,1,MBFC,1772976,389951,29075,29069,1772841,126,9789,222,0,1763051,126,4,0,0,0,0,20260,1660531,253933,2109,1213,2541,4492
pantagraph.com,5,MBFC,1082764,687744,72520,72519,1077288,12982,628587,2148,4,448687,615,4065,522,9385,655,21,12636,1563443,224033,22383,9645,16475,2636
parkrecord.com,5,MBFC,499603,303286,12965,12965,498156,76635,70817,285,7,427333,244,59,62,2974,25,0,11480,582242,278371,10035,3809,5719,1129
parler.com,3,MBFC-Q,19827928,13270628,40042,40020,19806387,9212426,3506256,10611,36,16298323,15967,0,19491,802,1,0,29976,38250,11188,16957,8993,26475,284
parrysound.com,5,MBFC,342444,158421,530318,530217,332757,36643,11911,159,0,320846,262,9403,162,48,19,0,151737,3450164,1935011,1556,1689,3693,7185
pastemagazine.com,5,MBFC,2229463,1853849,5448,5448,2224605,377351,552271,9873,42,1671819,3888,138,2563,8824,335,43,8,2317,463,117676,19887,40279,56
patch.com,5,MBFC,16544330,9396197,184446,184446,16403075,1807548,5421961,425891,182,10975513,18704,96071,784268,370292,2563,1364,279,181872,261,374241,41604,99594,36
patheos.com,4,MBFC,20816217,5572503,4368004,4367863,20788412,316899,489495,49911,62,20296428,9792,4045,286,73689,11040,774,1989929,58026735,5599211,92882,19946,39458,202141
patriotfetch.com,3,MBFC,20151,9314,0,0,19440,1863,3165,101,0,16275,157,0,0,1,17,0,0,0,0,602,406,478,0
patrioticmillionaires.org,5,MBFC,59621,31520,2407,2407,59601,430,2121,110,0,57478,19,0,2,37,0,0,2234,78465,85240,2420,1357,1828,748
patrioticviralnews.com,3,MBFC-Q,18390,12533,2476,2476,18343,228,744,99,0,17598,8,4,0,0,0,0,2327,29382,56966,365,219,243,88
patriotpost.us,4,MBFC,3458210,1165471,533271,533270,3447928,309834,135934,9009,0,3311962,8107,12,4,515,108,6,290624,6991084,1798363,8774,4043,5973,5608
patriotretort.com,4,MBFC,344081,220354,0,0,344044,3830,2618,1132,0,341424,13,0,0,1,1,0,0,0,0,1144,617,783,0
patriots4truth.org,1,MBFC,76549,65238,1832,1832,76526,963,6021,564,0,70297,7,0,0,2,2,0,1746,290411,77330,1015,737,971,1150
pbs.org,5,MBFC,206337184,48131428,1575832,1575540,205594216,9101943,15829069,122145,2127,189755445,38518,4378,56295,2373810,52761,7709,759228,38480023,11838514,503141,76547,201552,56233
pe.com,5,MBFC,3449152,1466170,1474285,1474277,3303511,148824,478059,6874,133,2825349,3741,129997,4284,10658,1914,107,486985,29502577,11986835,64712,14830,28149,16638
peacock-panache.com,4,MBFC,29440,26891,0,0,29430,671,2072,1105,0,27358,4,6,1,17,0,0,0,0,0,620,490,574,0
pekintimes.com,5,MBFC,48477,16759,1687929,1687902,47757,4854,14731,200,0,33023,147,538,0,394,9,0,573673,11430471,4911631,3120,1568,2086,47320
peninsuladailynews.com,5,MBFC,1856485,931930,96655,96654,1855619,122588,948456,327834,45,907118,534,113,2740,13058,50,0,86892,4435466,1938416,44851,16049,31745,3507
penncapital-star.com,5,MBFC,184718,107597,19679,19679,178429,19933,62413,136,0,116012,211,1806,75,1121,36,8,17981,636911,380048,8693,3631,5844,6001
pennlive.com,5,MBFC,4357800,2004956,9034016,9033995,4313120,362486,765108,16333,75,3547847,4756,23522,6358,367191,699,32,5138185,242115650,112537508,131405,20757,42728,41260
people.com,5,MBFC,27323177,12120678,1974133,1972923,26910725,1633556,6327434,43180,3190,20579273,43200,342864,1159,42156,7217,226,892047,67927968,57074440,209101,47132,137473,49381
perezhilton.com,3,MBFC-Q,12489642,3086401,1597823,1597790,12461366,518301,785124,9466,3550,11676120,17355,8542,36,1763,658,676,896627,56124620,20485268,106312,13031,25457,12069
personalliberty.com,3,MBFC-Q,443921,351181,1667,1666,442109,5141,27707,893,0,414318,249,0,0,71,16,9,72,1793,453,4766,2235,3126,131
pfaw.org,5,MBFC,1141112,554508,6301,4880,1138859,31285,20188,1080,0,1118401,309,1,110,1434,64,2,1331,43284,7939,9367,4054,6101,701
pgpf.org,5,MBFC,255935,116518,5886,5886,255754,11934,30146,842,1,225584,151,2,50,2650,25,0,3731,215599,30737,12048,4660,7590,606
philadelphia.cbslocal.com,5,MBFC,8357140,2766531,393711,393711,8311055,559225,323598,6274,6358,7987345,20651,23657,368,76534,715,284,284234,27679567,6112220,54132,15182,30352,23842
phillytrib.com,5,MBFC,381411,291224,12544,12544,380748,13889,163426,452,0,217311,376,96,67,6415,170,0,1092,78384,17266,14596,6834,11500,237
phillyvoice.com,5,MBFC,792314,590365,145825,145824,778267,106034,285906,3651,5,492297,1829,12071,503,4822,139,0,122308,9560969,3351614,63445,12460,23725,22969
phl17.com,5,MBFC,49339,31185,35826,35826,48960,19860,12220,71,2,36736,267,89,18,403,1,4,33995,2310243,896027,4648,1804,2523,4695
phnompenhpost.com,4,MBFC,2653587,1140431,151519,151398,2645929,221628,228003,4301,5,2417903,1580,5858,19093,21561,77,79,78534,4687785,473324,27705,8294,14123,1256
phoenixnewtimes.com,5,MBFC,2155367,1366665,160335,160163,2149370,111030,880273,6237,58,1268996,1206,2439,201,3428,129,5,135336,18090851,1804758,53045,13532,25210,15384
photographyisnotacrime.com,5,MBFC,407104,371938,3705,3705,407008,3543,11276,627,0,395730,41,0,0,39,4,3,0,0,3705,2651,1677,2160,2
piie.com,5,MBFC,674427,294497,28207,28207,671282,48531,51051,1743,12,619950,1178,71,596,22451,201,149,16776,810400,134506,22307,9630,16674,2783
pilotonline.com,5,MBFC,2282611,1798661,547599,547593,2230551,197475,538139,3376,11,1692380,44042,7745,2244,307728,160,10,31006,1721274,425936,56498,15135,29937,2825
pinknews.co.uk,5,MBFC,2398981,975684,219763,219757,2379903,349488,396536,8423,116,1983044,5424,170,114,11114,501,18,189073,7547767,1908126,43237,13351,25612,11964
pix11.com,5,MBFC,1261113,608091,101335,101323,1247455,47823,350843,4269,33,896518,1324,11859,942,2895,188,85,77677,8258481,1876381,39830,12232,23262,6434
pjmedia.com,4,MBFC,28125125,8129670,853986,853974,28057375,927185,321049,47735,46,27735085,63443,2201,42,2750,1521,364,245095,12335342,30609857,46342,13399,29011,36873
pjstar.com,5,MBFC,1803117,739976,2497679,2497481,1778486,43234,331916,3436,45,1446266,679,23747,1627,5782,139,3,726925,15698272,6613043,27714,8797,15084,59373
placesjournal.org,5,MBFC,170592,104981,2963,2960,169509,36439,10688,296,0,158805,874,3,17,27344,119,1,2585,104373,188570,7525,3623,5159,4782
pluralist.com,5,MBFC,63910,48297,25765,25760,63790,2564,12557,710,0,51224,35,14,0,46,17,0,22021,524318,173079,3387,1586,2142,3028
pnj.com,5,MBFC,2986769,1032798,1703989,1703929,1832165,217003,491479,5442,28,1340633,2912,1148389,552,5486,180,0,356872,9647810,2992269,20786,9056,16276,30532
poconorecord.com,5,MBFC,902462,216783,2214642,2214583,893974,23232,129888,2103,5,764001,754,7686,202,1941,35,1,641032,12790388,4700794,15677,5373,8468,45746
pogo.org,5,MBFC,1812785,917603,1901248,1901246,1801934,7178,188669,2104,0,1613215,1985,1,97,13056,380,2,1887939,43040858,37113466,16271,7182,11265,3960
policyed.org,5,MBFC,64162,9296,3482,3482,64084,593,532,13,0,63552,76,0,0,60855,2,0,3066,58860,82524,673,399,477,322
politicalcritique.org,5,MBFC,426665,423958,7957,7957,426645,409984,1563,25,0,425082,7,0,3,243,12,0,7389,401543,139433,2314,1355,1676,1957
politicaldig.com,4,MBFC,14444,7808,34523,34523,14406,2419,1811,87,0,12594,6,3,0,7,0,9,31606,729582,96273,1294,508,606,1185
politicalflare.com,3,MBFC-Q,64688,30634,12863,12862,63025,4549,7998,158,1,55017,1625,9,0,14,27,0,12803,172461,126254,2916,1495,2150,992
politicalite.com,4,MBFC,124134,114233,12605,12588,124113,2701,8469,728,3,115639,13,2,1,13,6,0,11474,606982,38164,2284,1072,1382,899
PoliticalMayhem.news,1,Politico,39200,19716,0,0,39192,3,58,6,0,39134,2,0,0,1,0,0,0,0,0,108,96,110,0
politicaltribune.org,4,MBFC,12316,10714,113,113,12258,336,914,20,0,11344,45,4,0,0,0,0,1,3,108,293,275,313,1
politicalwire.com,5,MBFC,7530369,2327675,164189,164189,7520457,48260,61133,3028,0,7459304,2735,203,7,590,6851,19,141923,6634124,3299784,11829,5183,8771,3290
politichicks.com,4,MBFC,77893,43292,12160,12159,77414,1373,1963,96,0,75450,461,0,0,22,0,0,10022,413288,135138,1373,802,1021,4012
politico.com,5,MBFC,57674447,17723918,2112145,2112127,57504475,1216174,5520958,220770,909,51979146,63173,83854,12133,284145,4523,3379,939404,40210710,11834744,302738,57173,153883,39935
politicsthatwork.com,5,MBFC,12567,11238,1033,1033,12563,401,2358,227,0,10204,4,0,0,16,0,0,1004,76897,11640,974,708,893,138
